iter	Passed	Remaining
176	1351	6285
177	1358	6274
178	1366	6265
179	1373	6255
180	1379	6244
181	1387	6234
182	1394	6227
183	1401	6215
184	1408	6204
185	1415	6195
186	1422	6185
187	1429	6173
188	1436	6162
189	1443	6154
190	1450	6144
191	1458	6136
192	1465	6128
193	1473	6121
194	1480	6111
195	1487	6102
196	1494	6092
197	1502	6085
198	1509	6075
199	1516	6065
200	1524	6061
201	1532	6053
202	1538	6041
203	1546	6034
204	1554	6027
205	1561	6018
206	1569	6012
207	1575	6000
208	1582	5989
209	1590	5982
210	1598	5976
211	1604	5964
212	1611	5955
213	1619	5947
214	1626	5937
215	1632	5926
216	1639	5917
217	1648	5913
218	1655	5903
219	1662	5894
220	1670	5887
221	1676	5876
222	1684	5868
223	1691	5861
224	1699	5852
225	1706	5844
226	1713	5836
227	1721	5830
228	1728	5820
229	1736	5811
230	1743	5803
231	1749	5792
232	1756	5783
233	1763	5772
234	1770	5763
235	1777	5753
236	1784	5744
237	1790	5734
238	1798	5726
239	1806	5719
240	1814	5714
241	1821	5706
242	1829	5699
243	1836	5688
244	1843	5680
245	1849	5670
246	1856	5660
247	1864	5654
248	1871	5644
249	1878	5636
250	1886	5629
251	1892	5618
252	1900	5610
253	1907	5603
254	1914	5592
255	1920	5582
256	1927	5572
257	1934	5562
258	1941	5555
259	1949	5547
260	1956	5539
261	1962	5528
262	1969	5520
263	1977	5513
264	1985	5505
265	1991	5496
266	1999	5488
267	2006	5481
268	2013	5471
269	2020	5463
270	2029	5458
271	2037	5454
272	2045	5448
273	2053	5440
274	2061	5436
275	2069	5429
276	2076	5420
277	2084	5414
278	2092	5407
279	2099	5398
280	2106	5391
281	2113	5381
282	2120	5373
283	2129	5367
284	2136	5359
285	2144	5353
286	2151	5345
287	2157	5334
288	2165	5327
289	2173	5321
290	2180	5313
291	2189	5308
292	2196	5299
293	2203	5292
294	2211	5284
295	2218	5276
296	2225	5267
297	2233	5261
298	2240	5252
299	2247	5245
300	2254	5235
301	2261	5227
302	2268	5217
303	2275	5209
304	2282	5201
305	2290	5193
306	2297	5185
307	2304	5178
308	2311	5170
309	2318	5161
310	2326	5155
311	2333	5146
312	2340	5137
313	2346	5127
314	2353	5118
315	2361	5111
316	2369	5104
317	2375	5094
318	2382	5087
319	2390	5079
320	2397	5071
321	2403	5061
322	2411	5053
323	2418	5046
324	2425	5037
325	2432	5028
326	2440	5022
327	2447	5013
328	2454	5006
329	2461	4996
330	2468	4989
331	2475	4981
332	2483	4974
333	2489	4964
334	2497	4956
335	2503	4947
336	2511	4940
337	2518	4931
338	2525	4923
339	2532	4916
340	2540	4908
341	2548	4902
342	2555	4895
343	2563	4889
344	2572	4883
345	2580	4876
346	2587	4868
347	2594	4861
348	2601	4852
349	2609	4846
350	2617	4839
351	2624	4832
352	2632	4824
353	2640	4818
354	2647	4811
355	2655	4803
356	2663	4796
357	2670	4788
358	2677	4780
359	2684	4772
360	2691	4765
361	2698	4755
362	2705	4748
363	2712	4739
364	2719	4731
365	2726	4723
366	2734	4715
367	2741	4708
368	2747	4699
369	2755	4692
370	2762	4683
371	2769	4675
372	2777	4668
373	2785	4662
374	2791	4653
375	2799	4646
376	2806	4638
377	2814	4631
378	2821	4623
379	2828	4615
380	2835	4606
381	2842	4598
382	2850	4591
383	2856	4583
384	2864	4575
385	2871	4567
386	2877	4558
387	2884	4549
388	2891	4541
389	2899	4535
390	2906	4526
391	2913	4518
392	2919	4509
393	2926	4500
394	2933	4492
395	2939	4484
396	2948	4478
397	2957	4473
398	2965	4467
399	2973	4459
400	2981	4454
401	2990	4448
402	2998	4441
403	3006	4435
404	3014	4428
405	3022	4421
406	3030	4415
407	3038	4409
408	3047	4403
409	3055	4397
410	3064	4392
411	3072	4384
412	3080	4378
413	3089	4372
414	3096	4365
415	3104	4358
416	3112	4351
417	3119	4343
418	3128	4338
419	3136	4330
420	3144	4324
421	3153	4319
422	3160	4311
423	3167	4303
424	3175	4296
425	3182	4288
426	3190	4281
427	3197	4273
428	3204	4264
429	3210	4255
430	3217	4248
431	3225	4240
432	3233	4233
433	3241	4226
434	3248	4219
435	3255	4210
436	3261	4201
437	3268	4193
438	3275	4185
439	3283	4178
440	3290	4171
441	3297	4163
442	3304	4155
443	3312	4147
444	3319	4140
445	3327	4132
446	3335	4125
447	3343	4119
448	3350	4111
449	3358	4105
450	3366	4097
451	3373	4089
452	3379	4081
453	3386	4073
454	3394	4066
455	3402	4059
456	3411	4053
457	3419	4047
458	3429	4041
459	3438	4036
460	3446	4029
461	3454	4022
462	3462	4016
463	3470	4009
464	3479	4003
465	3487	3996
466	3497	3991
467	3505	3984
468	3513	3977
469	3521	3970
470	3530	3965
471	3538	3958
472	3546	3951
473	3553	3943
474	3561	3936
475	3570	3930
476	3579	3924
477	3586	3916
478	3592	3907
479	3599	3899
480	3605	3890
481	3612	3882
482	3620	3874
483	3627	3867
484	3633	3858
485	3641	3851
486	3649	3843
487	3657	3837
488	3663	3828
489	3670	3820
490	3677	3812
491	3684	3804
492	3691	3796
493	3699	3789
494	3706	3781
495	3713	3773
496	3720	3765
497	3726	3756
498	3733	3748
499	3740	3740
500	3748	3733
501	3755	3725
502	3762	3717
503	3769	3709
504	3777	3702
505	3783	3694
506	3790	3685
507	3797	3677
508	3804	3670
509	3812	3662
510	3819	3655
511	3826	3647
512	3835	3640
513	3841	3632
514	3849	3625
515	3857	3618
516	3864	3610
517	3871	3602
518	3879	3595
519	3886	3587
520	3893	3579
521	3900	3571
522	3907	3564
523	3915	3556
524	3922	3549
525	3929	3541
526	3937	3533
527	3943	3525
528	3950	3517
529	3957	3509
530	3963	3501
531	3971	3493
532	3978	3485
533	3985	3478
534	3993	3470
535	4000	3463
536	4007	3455
537	4015	3448
538	4022	3440
539	4030	3433
540	4037	3425
541	4044	3417
542	4052	3411
543	4061	3404
544	4069	3397
545	4077	3390
546	4085	3383
547	4093	3376
548	4100	3368
549	4108	3361
550	4114	3352
551	4121	3344
552	4129	3337
553	4135	3329
554	4145	3323
555	4151	3315
556	4160	3309
557	4169	3302
558	4177	3295
559	4184	3287
560	4191	3279
561	4198	3272
562	4205	3264
563	4212	3256
564	4219	3248
565	4226	3240
566	4233	3232
567	4241	3225
568	4248	3217
569	4254	3209
570	4261	3201
571	4268	3193
572	4274	3185
573	4281	3177
574	4289	3170
575	4296	3162
576	4303	3154
577	4310	3147
578	4317	3139
579	4324	3131
580	4332	3124
581	4339	3116
582	4346	3109
583	4354	3101
584	4360	3093
585	4367	3085
586	4374	3077
587	4381	3070
588	4390	3063
589	4397	3056
590	4404	3048
591	4412	3040
592	4419	3033
593	4426	3025
594	4433	3018
595	4441	3010
596	4448	3003
597	4456	2995
598	4463	2987
599	4470	2980
600	4477	2972
601	4484	2964
602	4491	2956
603	4497	2948
604	4504	2940
605	4511	2933
606	4517	2925
607	4526	2918
608	4532	2910
609	4539	2902
610	4546	2894
611	4554	2887
612	4560	2879
613	4567	2871
614	4573	2863
615	4581	2856
616	4587	2847
617	4595	2840
618	4603	2833
619	4611	2826
620	4618	2818
621	4625	2810
622	4632	2803
623	4639	2795
624	4646	2788
625	4653	2780
626	4659	2772
627	4669	2765
628	4676	2758
629	4683	2750
630	4692	2744
631	4700	2736
632	4707	2729
633	4713	2721
634	4721	2713
635	4728	2706
636	4736	2698
637	4743	2691
638	4751	2684
639	4758	2676
640	4765	2669
641	4772	2661
642	4779	2653
643	4787	2646
644	4795	2639
645	4803	2632
646	4810	2624
647	4817	2616
648	4823	2608
649	4831	2601
650	4838	2593
651	4845	2586
652	4852	2578
653	4859	2570
654	4867	2563
655	4874	2555
656	4881	2548
657	4888	2540
658	4895	2533
659	4902	2525
660	4909	2518
661	4916	2510
662	4923	2502
663	4930	2494
664	4936	2486
665	4943	2479
666	4949	2471
667	4957	2463
668	4964	2456
669	4971	2448
670	4977	2440
671	4984	2432
672	4990	2424
673	4998	2417
674	5005	2410
675	5012	2402
676	5020	2395
677	5026	2387
678	5033	2379
679	5041	2372
680	5049	2365
681	5056	2357
682	5064	2350
683	5073	2343
684	5081	2336
685	5089	2329
686	5096	2321
687	5103	2314
688	5110	2306
689	5116	2298
690	5123	2291
691	5130	2283
692	5137	2275
693	5144	2268
694	5152	2261
695	5160	2254
696	5167	2246
697	5176	2239
698	5183	2232
699	5190	2224
700	5197	2217
701	5205	2209
702	5212	2202
703	5220	2194
704	5227	2187
705	5234	2179
706	5241	2172
707	5249	2165
708	5256	2157
709	5263	2150
710	5270	2142
711	5277	2134
712	5284	2127
713	5291	2119
714	5298	2111
715	5304	2104
716	5311	2096
717	5318	2088
718	5325	2081
719	5332	2073
720	5338	2065
721	5345	2058
722	5352	2050
723	5360	2043
724	5366	2035
725	5373	2027
726	5379	2020
727	5386	2012
728	5393	2005
729	5400	1997
730	5407	1989
731	5414	1982
732	5422	1975
733	5429	1967
734	5435	1959
735	5442	1952
736	5448	1944
737	5455	1936
738	5462	1929
739	5468	1921
740	5475	1913
741	5482	1906
742	5489	1898
743	5496	1891
744	5502	1883
745	5510	1876
746	5518	1868
747	5525	1861
748	5532	1854
749	5539	1846
750	5546	1838
751	5552	1831
752	5559	1823
753	5566	1816
754	5573	1808
755	5580	1801
756	5588	1793
757	5595	1786
758	5603	1779
759	5610	1771
760	5616	1763
761	5623	1756
762	5630	1748
763	5637	1741
764	5644	1733
765	5651	1726
766	5659	1719
767	5665	1711
768	5672	1703
769	5679	1696
770	5687	1689
771	5695	1682
772	5702	1674
773	5710	1667
774	5718	1660
775	5725	1652
776	5731	1645
777	5738	1637
778	5745	1629
779	5752	1622
780	5759	1614
781	5767	1607
782	5775	1600
783	5782	1593
784	5788	1585
785	5795	1577
786	5802	1570
787	5809	1563
788	5817	1555
789	5824	1548
790	5831	1540
791	5838	1533
792	5844	1525
793	5852	1518
794	5859	1511
795	5867	1503
796	5874	1496
797	5881	1488
798	5888	1481
799	5895	1473
800	5902	1466
801	5909	1458
802	5916	1451
803	5923	1444
804	5930	1436
805	5937	1429
806	5944	1421
807	5952	1414
808	5959	1406
809	5965	1399
810	5972	1391
811	5979	1384
812	5986	1376
813	5993	1369
814	6000	1361
815	6007	1354
816	6013	1346
817	6019	1339
818	6027	1332
819	6033	1324
820	6041	1317
821	6047	1309
822	6055	1302
823	6062	1294
824	6069	1287
825	6078	1280
826	6087	1273
827	6095	1266
828	6104	1259
829	6112	1251
830	6120	1244
831	6127	1237
832	6135	1230
833	6143	1222
834	6151	1215
835	6158	1208
836	6166	1200
837	6173	1193
838	6180	1186
839	6187	1178
840	6195	1171
841	6202	1163
842	6209	1156
843	6216	1149
844	6224	1141
845	6230	1134
846	6238	1126
847	6244	1119
848	6251	1111
849	6258	1104
850	6265	1097
851	6274	1089
852	6281	1082
853	6288	1075
854	6295	1067
855	6304	1060
856	6311	1053
857	6318	1045
858	6325	1038
859	6333	1030
860	6339	1023
861	6346	1016
862	6353	1008
863	6360	1001
864	6367	993
865	6373	986
866	6380	978
867	6387	971
868	6393	963
869	6400	956
870	6407	949
871	6415	941
872	6422	934
873	6428	926
874	6441	920
875	6448	912
876	6455	905
877	6461	897
878	6468	890
879	6475	883
880	6481	875
881	6488	868
882	6495	860
883	6502	853
884	6509	845
885	6517	838
886	6523	831
887	6531	823
888	6537	816
889	6544	808
890	6551	801
891	6558	794
892	6565	786
893	6572	779
894	6579	771
895	6586	764
896	6593	757
897	6600	749
898	6608	742
899	6615	735
900	6621	727
901	6628	720
902	6634	712
903	6641	705
904	6648	697
905	6655	690
906	6662	683
907	6669	675
908	6676	668
909	6683	661
910	6690	653
911	6697	646
912	6705	639
913	6713	631
914	6719	624
915	6726	616
916	6734	609
917	6741	602
918	6747	594
919	6754	587
920	6761	580
921	6770	572
922	6776	565
923	6784	558
924	6791	550
925	6798	543
926	6806	535
927	6812	528
928	6819	521
929	6826	513
930	6833	506
931	6840	499
932	6847	491
933	6853	484
934	6860	476
935	6868	469
936	6875	462
937	6882	454
938	6889	447
939	6895	440
940	6903	432
941	6910	425
942	6917	418
943	6925	410
944	6932	403
945	6939	396
946	6948	388
947	6956	381
948	6963	374
949	6970	366
950	6977	359
951	6984	352
952	6991	344
953	6997	337
954	7005	330
955	7012	322
956	7019	315
957	7026	308
958	7033	300
959	7039	293
960	7047	286
961	7054	278
962	7061	271
963	7067	263
964	7074	256
965	7082	249
966	7089	241
967	7097	234
968	7104	227
969	7111	219
970	7119	212
971	7125	205
972	7133	197
973	7140	190
974	7147	183
975	7154	175
976	7161	168
977	7168	161
978	7175	153
979	7182	146
980	7189	139
981	7196	131
982	7202	124
983	7210	117
984	7217	109
985	7225	102
986	7233	95
987	7240	87
988	7247	80
989	7255	73
990	7263	65
991	7271	58
992	7278	51
993	7285	43
994	7291	36
995	7298	29
996	7305	21
997	7312	14
998	7318	7
999	7325	0
